1	4	0.999885599	0	0
1	8	1.29E-50	0	3
0	4	0	-1	0
1	4	1.44E-23	0	3
0	4	1.00E-06	0	0
1	3	6.88E-54	0	0
1	4	3.14E-209	-1	0
1	4	4.28E-24	0	0
0	4	1	0	0
0	7	1.61E-17	-1	0
1	4	2.63E-29	-3	0
1	7	1.02E-19	0	3
0	4	0.5	0	0
1	4	0	-1	0
0	4	1	1	0
0	4	0.5	0	0
1	4	2.46E-212	-1	0
1	3	1.36E-08	0	0
1	1	1.78E-290	0	0
1	4	4.62E-12	-1	3
0	4	0.999659607	1	0
0	7	0.999999946	-2	1
0	7	1	0	0
1	4	0	-1	0
0	4	1	0	0
0	4	0.5	0	0
1	4	2.09E-47	-1	0
1	3	5.33E-11	-1	0
1	7	0.999995651	-6	3
0	4	1	1	0
1	8	0	0	0
0	4	1	0	0
1	8	3.42E-90	0	0
1	4	1	-2	0
1	4	0.999909604	0	0
1	4	5.47E-288	-1	0
0	4	1	1	0
1	4	1.68E-140	-1	0
0	4	2.63E-21	0	3
0	4	1	0	0
0	4	1	1	0
0	4	0.999986338	0	0
1	8	0.99884554	0	0
0	4	1.35E-20	0	0
1	4	0.5	0	0
0	4	1	0	0
0	4	1	0	1
0	4	1	1	0
1	8	0	0	0
1	4	2.53E-22	0	0
1	4	0.851940536	-1	0
0	4	0.5	0	0
1	2	0.5	0	0
0	4	6.19E-07	-4	0
0	4	0.995764049	0	1
1	4	7.07E-14	-1	0
1	4	0.999999938	-2	0
0	4	1	0	0
0	4	1.52E-36	-1	0
0	4	1	0	0
0	4	0.024464952	0	0
0	4	1.26E-42	-1	0
0	6	1.01E-24	0	0
1	8	1	0	0
0	4	1	0	0
1	3	2.49E-189	-1	0
0	4	0.000406567	0	0
0	4	1	0	0
0	4	0.5	0	0
1	4	7.41E-08	0	0
0	4	1	1	0
1	4	4.02E-70	-1	2
1	4	0.501777018	0	0
0	4	1	1	1
1	4	4.81E-60	-2	3
1	4	0	0	0
0	4	1	1	0
0	4	0.994802473	0	0
0	4	0.999487874	0	0
0	4	1	0	1
0	4	1	0	0
0	7	2.13E-06	-1	0
0	4	1	1	0
0	4	1	0	0
1	4	3.33E-48	-1	3
0	4	0.004981805	0	0
1	8	0	0	0
1	4	1.57E-93	-1	0
0	4	1	0	0
1	4	2.29E-54	-1	3
1	8	1	-1	0
0	4	2.34E-92	0	0
1	7	0	0	0
1	4	8.72E-57	-2	0
0	4	1	0	0
1	4	1.03E-137	0	0
0	4	0.00E+00	0	0
1	4	4.61E-31	0	3
1	8	6.71E-12	-1	0
0	2	0.5	0	0
1	4	1	0	0
1	4	0.5	0	0
0	4	1	0	0
0	4	1	0	0
1	8	0	0	0
1	4	8.32E-19	-1	2
0	4	1	0	0
0	4	1	0	0
0	4	0.225526337	-1	0
0	4	0.00263625	-1	0
0	4	1	-1	0
0	4	3.80E-24	0	0
1	4	0.999999999	0	3
1	7	3.17E-14	0	0
0	4	1	0	0
1	4	0	-2	0
0	4	1	0	0
1	4	3.88E-15	-1	3
0	2	0.5	0	0
0	4	1	1	0
0	4	1	0	0
1	4	0	-2	0
0	6	1	-1	0
0	4	1	0	0
1	4	5.78E-64	-1	2
0	4	0.999454081	0	0
0	4	0.999999996	0	1
0	4	0.999995943	0	0
0	2	0.5	0	0
0	4	1	0	0
1	4	3.64E-40	-1	0
1	7	0.286235402	0	0
1	4	4.24E-31	-1	0
1	4	8.07E-12	-1	0
0	4	0	0	0
1	4	3.77E-85	0	0
0	4	0.999963521	0	0
0	4	5.40E-37	-2	0
1	5	1	0	3
1	4	6.94E-11	-1	3
0	4	1.52E-20	1	0
0	6	1	0	0
0	4	1	0	0
0	4	3.35E-09	0	0
0	4	1	0	0
1	4	1.29E-37	-2	0
1	4	8.19E-68	-1	3
0	4	1	0	0
0	7	1	0	1
0	4	1	1	0
0	4	1	0	0
1	4	0.000294482	0	3
0	4	0.241592975	0	0
0	4	1	0	0
0	4	1	0	0
1	3	0.369239834	0	0
1	2	0.5	0	0
0	4	1	2	1
0	4	1	0	0
0	4	1	0	0
1	4	3.31E-17	0	0
1	4	0	-1	0
0	4	1.39E-28	-1	1
0	4	5.27E-05	0	0
0	4	1	1	0
1	4	2.04E-09	0	0
1	3	8.75E-31	0	0
0	4	1	0	0
0	4	0.99998584	0	0
1	4	5.37E-39	1	0
0	4	1	0	1
1	2	0.5	0	0
0	4	1	1	0
0	4	1	0	0
1	4	7.15E-07	0	0
0	2	0.5	0	0
1	4	1.43E-71	-6	0
1	3	1.24E-125	-1	0
0	7	5.43E-09	-2	0
0	2	0.5	0	0
0	4	1	0	0
1	4	0	-1	0
1	4	1.61E-09	-1	0
0	4	0.000104443	0	0
0	4	0.15582798	1	0
1	4	1.49E-267	0	0
0	4	1	0	0
0	4	0.999999991	0	0
0	4	0.391394769	0	0
1	4	4.09E-97	-1	3
0	2	0.5	0	0
0	4	0.956567513	-2	0
0	4	0	0	0
0	2	0.5	0	0
0	4	1	0	0
1	4	4.04E-08	0	3
0	4	1	0	0
0	4	0.999999857	0	1
1	4	1.42E-237	-1	0
0	4	0.966905143	0	0
0	4	0.999996982	-1	1
0	7	1	0	0
0	4	1	0	0
1	4	2.21E-08	-2	0
1	4	9.49E-284	0	0
1	8	2.75E-70	-1	0
0	4	4.73E-156	0	0
1	8	0	1	0
0	4	1	1	1
1	4	1.09E-238	-1	3
1	4	1.10E-191	-1	3
0	4	0.919705858	0	0
0	4	1	-1	0
0	4	4.69E-07	1	0
1	8	1.03E-52	-1	0
1	2	0.5	0	0
0	7	0.017513514	0	0
0	4	1	0	0
0	4	1	0	0
0	4	1	-1	0
1	4	2.86E-118	0	0
1	4	1.53E-49	-1	0
1	3	1	0	0
1	3	0	-1	0
0	4	1	0	1
0	4	0.5	0	0
0	4	1	0	1
0	4	1	0	0
1	4	3.01E-64	0	0
0	4	0	0	0
1	8	3.97E-81	0	3
0	4	1	0	0
1	4	1.81E-71	0	0
1	4	0.00E+00	0	3
0	4	0.5	0	0
0	6	1	0	0
1	4	0	-1	0
1	3	1	-1	0
0	4	1	1	0
1	3	0	-1	0
1	4	2.59E-107	0	0
0	4	1	0	0
0	4	1	0	0
1	4	7.32E-267	-1	0
0	4	1	0	1
1	4	0	-3	0
0	4	0.168684793	0	0
0	4	1	-1	0
1	4	0	-1	0
0	4	1	0	0
0	4	0.999999998	0	0
0	4	1	1	0
1	4	0	-1	0
0	4	1	0	0
1	4	2.65E-16	0	0
0	4	1	0	0
1	4	1.17E-64	0	3
0	4	3.37E-17	0	0
0	4	1	-1	0
1	3	6.49E-11	-1	0
1	4	1.47E-223	0	0
0	4	1	0	0
1	4	5.80E-17	-1	0
1	4	0.83398136	-1	0
1	7	1.37E-15	0	0
1	4	0	0	0
1	8	0	1	0
0	4	1	0	0
0	4	1	0	0
0	4	2.70E-23	0	0
0	8	3.79E-09	0	0
1	4	6.65E-09	0	0
1	4	0	-1	0
0	4	0.5	0	0
0	4	2.70E-45	-1	1
0	4	0.999999819	0	0
0	4	1	0	0
0	7	1	1	0
0	4	0	-2	0
0	4	0.999880474	0	0
1	4	4.92E-240	2	0
1	3	5.13E-10	-2	0
0	4	1	0	0
1	4	2.63E-08	0	0
0	4	4.43E-13	0	0
0	4	1	1	0
0	4	1	0	0
0	4	7.70E-05	0	0
0	4	1	0	0
1	4	1	0	3
1	7	5.34E-46	0	0
1	8	8.41E-09	-1	0
1	4	7.12E-06	-1	0
0	4	0.999996232	0	0
1	4	1	-1	3
0	4	1	1	0
1	4	2.57E-60	-1	0
0	4	0.999995865	0	0
1	8	2.22E-26	1	0
1	3	1.33E-261	0	0
0	4	7.92E-11	0	0
1	4	1.01E-59	0	3
1	4	1	0	0
0	4	1	-1	0
1	3	1	0	0
1	4	2.31E-06	-1	0
0	4	0.666474032	0	0
1	4	2.63E-94	-1	3
1	4	0.56692997	-1	3
1	8	1	-1	0
1	7	7.61E-140	-1	3
1	4	0.000838252	-2	3
1	4	2.49E-96	-1	2
1	4	1.89E-23	0	3
1	3	0.999999209	-1	0
0	4	1.21E-36	0	1
1	3	2.67E-59	-1	0
1	4	1.90E-08	-2	3
0	4	1	0	0
0	4	1	0	1
1	4	8.27E-247	-1	3
0	4	1	0	1
1	4	0.017651774	0	3
1	4	2.06E-55	-2	0
1	3	2.59E-13	-1	0
0	4	1	0	0
1	8	8.50E-213	-1	0
1	4	3.74E-29	-1	3
1	8	0.989453642	0	0
1	8	1.23E-57	0	0
0	4	1	0	0
1	4	0.999999998	-1	0
0	7	0.997714512	0	0
1	7	5.87E-09	-1	3
1	4	5.93E-54	-1	3
1	4	6.91E-38	0	0
0	7	1	-1	0
1	8	1.22E-185	-1	0
1	4	0.002888812	-1	0
0	4	1	0	1
1	4	2.03E-152	-1	0
1	4	5.26E-23	-1	3
1	4	5.19E-68	-1	0
1	4	3.77E-24	0	0
1	4	2.93E-181	-1	2
1	4	0.999260455	-1	0
0	4	1	0	1
0	4	1	1	0
1	4	5.16E-166	-1	3
0	4	1	0	0
1	8	0.909043235	-1	0
1	7	3.32E-52	-1	0
1	4	8.09E-181	-1	2
1	8	1	-1	0
0	4	1	-1	0
1	4	1	-1	0
0	4	0.945703438	0	1
0	4	1	0	0
1	4	2.56E-05	-2	0
1	8	6.12E-171	-1	0
0	4	1	0	0
1	8	0	-1	0
1	4	0	-2	3
1	4	4.23E-45	0	3
0	4	1	0	1
0	4	1	0	0
1	4	4.84E-30	1	0
1	4	4.13E-91	0	0
1	4	2.81E-91	-1	0
1	4	1.08E-29	0	0
1	4	1.80E-11	-1	0
1	4	8.65E-34	-1	0
1	4	9.61E-32	0	3
1	8	7.99E-74	-1	3
0	7	0.99777939	-1	1
1	4	7.28E-256	-1	0
0	4	1	0	0
0	4	1	0	1
1	4	0	0	3
1	3	8.47E-40	-1	0
1	4	0.032235224	0	3
1	4	1.83E-10	-2	3
1	4	5.14E-62	-1	0
1	4	1.49E-30	-1	0
1	7	7.70E-64	0	0
1	4	7.81E-11	0	2
1	4	3.68E-306	-1	3
1	4	0.145034787	-1	3
1	4	3.48E-128	-1	0
1	4	1.80E-47	-1	3
1	4	2.73E-74	-1	0
1	4	0	-1	0
1	4	8.34E-116	-1	0
1	8	1	0	2
1	4	1.11E-22	-2	3
1	4	4.08E-67	0	0
1	7	0	-1	0
1	4	4.85E-63	-2	3
1	8	0	-1	3
1	4	1	0	2
1	4	1.79E-56	-1	2
1	4	1.15E-34	-1	0
1	2	0.5	0	0
1	4	8.65E-153	-1	0
1	4	6.93E-198	-1	0
1	7	1.02E-24	-2	3
1	4	0	-1	3
1	4	3.66E-40	0	0
0	4	1	0	0
1	3	2.77E-36	0	0
1	3	8.69E-07	-1	0
1	3	3.93E-158	-1	0
1	4	1	0	0
1	4	1	-1	2
1	4	5.69E-44	-1	0
1	4	1.78E-282	0	0
0	4	1	1	0
0	4	0.999724858	-1	0
0	4	1	0	0
1	4	1.55E-14	-1	3
1	4	0.002453471	-1	0
1	4	7.02E-32	-1	0
0	4	1	0	0
1	4	1.44E-06	-1	0
1	8	3.00E-148	-1	3
1	8	1	0	1
0	4	0.999988524	0	1
1	4	2.03E-55	-2	0
1	3	4.47E-40	-1	0
0	6	7.06E-48	0	0
1	8	1.33E-63	-1	0
1	8	1	0	0
1	4	1.78E-57	-2	3
0	4	0.99567372	0	0
1	4	0.003419406	-1	3
1	4	3.53E-41	0	0
1	4	2.06E-39	0	0
1	8	0	0	0
1	4	3.95E-09	0	0
1	4	7.12E-14	-4	0
1	4	0.09939009	-1	0
1	4	2.85E-25	-1	3
0	4	0.999999999	0	1
1	4	8.24E-06	-2	0
1	4	1.62E-05	0	3
1	4	7.11E-44	-1	3
1	4	0	-1	0
0	4	1	1	1
0	2	1.88E-88	-2	0
1	4	1.56E-52	-1	0
1	4	2.86E-06	-1	2
1	8	0.968810742	-1	0
0	4	0.99981485	-1	1
1	4	0.989259113	-1	0
0	4	1	-1	0
0	4	1	1	0
1	4	0.998203816	-1	3
1	4	1.99E-108	-1	0
1	4	1	0	0
1	4	2.79E-56	-1	0
1	7	0	-1	0
0	4	1	0	0
0	4	1	-1	0
1	4	0	0	3
0	4	1	0	0
1	6	1	0	0
1	4	7.37E-171	0	0
0	4	1	1	0
0	4	1	0	0
1	4	1.03E-25	-1	3
0	4	1	0	0
1	4	9.75E-07	0	0
1	4	1.27E-84	-1	0
0	4	0.858443562	-1	0
1	4	2.86E-190	0	3
1	4	9.12E-42	-1	0
0	7	1	0	0
1	4	5.95E-50	0	0
1	3	0.5	0	0
1	7	1.04E-12	-1	0
0	4	1	-1	0
1	8	1	1	0
1	3	0	-1	0
1	4	0	-2	0
1	4	1.42E-38	-1	3
1	4	0.999766973	-1	3
0	4	1	1	0
1	4	2.46E-298	-1	0
1	4	0.002442725	-1	0
0	4	1	0	1
0	4	0.5	0	0
1	2	0.5	0	0
1	8	1	2	0
1	4	2.77E-212	-1	2
1	4	1.10E-151	-1	0
1	8	1	0	0
1	4	7.87E-49	0	0
1	4	1	0	0
0	4	0.999766583	0	0
1	4	4.22E-95	0	0
0	4	3.35E-13	-1	0
1	4	1.60E-05	0	3
0	7	1	1	0
0	4	0.154841367	-1	0
1	4	6.35E-93	-1	0
1	4	1.32E-100	-2	0
1	8	1	0	0
1	4	6.35E-55	-1	0
1	8	1.46E-151	1	0
1	4	5.09E-163	-2	3
1	4	1	-1	0
1	3	1	-1	0
0	4	1	0	0
1	4	7.31E-52	-2	3
1	4	0.710326682	0	2
0	7	1	0	0
0	4	1	1	1
0	4	1	0	1
0	4	1	2	0
0	4	1	0	0
1	4	1.75E-164	0	0
0	4	1	0	1
1	4	0.220778148	0	0
0	7	1	1	0
1	4	8.54E-16	-1	3
0	6	0.999998239	0	0
0	4	1	0	1
1	8	1	1	0
1	4	0	0	0
0	4	1	1	0
1	4	4.95E-21	-1	0
0	4	1	1	0
1	4	3.74E-16	-2	3
0	7	1	0	0
0	4	1	1	0
0	4	1	0	0
0	4	1	0	0
1	4	0	0	0
1	4	0.000577164	-1	0
1	4	3.83E-10	-1	0
0	4	1	2	0
1	4	1	0	0
1	4	2.80E-10	0	0
0	4	0.995395179	0	0
0	4	1	-1	0
0	4	1	1	0
0	7	7.60E-07	0	0
1	4	3.32E-176	-1	0
0	4	0.999999999	0	0
0	4	1	0	0
0	4	7.67E-60	0	0
0	4	1	-1	0
1	3	1.85E-82	-1	0
0	4	1	-1	0
0	4	4.69E-05	-1	0
0	4	1	0	0
0	4	1	0	0
0	4	0.999628814	0	0
0	4	1	0	0
1	4	3.79E-212	-3	0
1	4	0	-1	0
0	4	1	0	0
1	4	0.082956749	0	3
1	3	3.85E-54	0	0
0	6	1.20E-06	0	0
1	7	1.05E-304	-1	0
1	4	0.464855144	-3	3
0	4	1	0	0
1	4	0	-1	0
0	4	0.620131378	0	1
