datetime,code,open,close,high,low,vol,amount,p_change
2007-08-15,000300,4804.68,4798.75,4836.59,4697.97,634664.0,109902913536.0,0.07
2007-08-16,000300,4772.36,4721.94,4772.97,4665.21,635947.0,110214701056.0,-1.6
2007-08-17,000300,4694.2,4626.58,4774.99,4616.97,636521.0,111565217792.0,-2.02
2007-08-20,000300,4749.2,4885.43,4885.83,4747.27,678122.0,119259348992.0,5.59
2007-08-21,000300,4915.52,4972.71,4995.53,4909.84,744405.0,132902404096.0,1.79
2007-08-22,000300,4899.93,5051.69,5075.89,4887.14,740289.0,138722279424.0,1.59
2007-08-23,000300,5075.51,5135.93,5154.85,5028.12,680518.0,130873212928.0,1.67
2007-08-24,000300,5161.15,5217.58,5231.15,5158.03,737698.0,134546096128.0,1.59
2007-08-27,000300,5250.62,5243.15,5296.57,5191.28,826314.0,149375483904.0,0.49
2007-08-28,000300,5220.64,5251.77,5270.3,5136.61,750667.0,140419661824.0,0.16
2007-08-29,000300,5215.65,5171.82,5283.33,5138.34,729294.0,138983555072.0,-1.52
2007-08-30,000300,5193.73,5241.23,5247.57,5176.0,672984.0,123820179456.0,1.34
2007-08-31,000300,5255.09,5296.81,5307.42,5219.99,667803.0,122862403584.0,1.06
2007-09-03,000300,5335.05,5419.17,5433.75,5335.05,828491.0,149612429312.0,2.31
2007-09-04,000300,5421.25,5360.33,5429.21,5333.49,799148.0,147686670336.0,-1.09
2007-09-05,000300,5357.55,5363.25,5389.33,5265.06,653649.0,122740695040.0,0.05
2007-09-06,000300,5389.49,5412.04,5448.84,5365.5,706085.0,128581017600.0,0.91
2007-09-07,000300,5382.91,5294.79,5402.71,5284.65,792988.0,145930436608.0,-2.17
2007-09-10,000300,5226.74,5377.22,5380.46,5182.1,650956.0,116768980992.0,1.56
2007-09-11,000300,5384.56,5124.09,5414.0,5104.35,688066.0,127249653760.0,-4.71
2007-09-12,000300,5102.58,5202.86,5212.65,5059.46,615722.0,113773912064.0,1.54
2007-09-13,000300,5230.65,5349.97,5351.58,5212.03,597469.0,118934716416.0,2.83
2007-09-14,000300,5362.46,5397.28,5405.85,5274.22,602956.0,118739156992.0,0.88
2007-09-17,000300,5389.5,5498.91,5504.77,5387.68,694031.0,131402293248.0,1.88
2007-09-18,000300,5524.1,5476.84,5533.53,5405.18,716218.0,140263030784.0,-0.4
2007-09-19,000300,5487.38,5419.27,5498.59,5385.42,558800.0,110132781056.0,-1.05
2007-09-20,000300,5436.64,5494.92,5501.4,5430.31,567121.0,113725792256.0,1.4
2007-09-21,000300,5508.5,5468.1,5516.11,5357.5,611063.0,121125871616.0,-0.49
2007-09-24,000300,5481.38,5513.9,5541.13,5400.68,541848.0,116678459392.0,0.84
2007-09-25,000300,5524.02,5454.62,5540.87,5423.52,453262.0,95494832128.0,-1.08
2007-09-26,000300,5433.63,5361.02,5489.86,5338.31,391711.0,84077772800.0,-1.72
2007-09-27,000300,5364.53,5427.66,5429.05,5338.04,337590.0,71569514496.0,1.24
2007-09-28,000300,5479.85,5580.81,5590.85,5479.85,485146.0,104224268288.0,2.82
2007-10-08,000300,5703.28,5653.14,5715.91,5617.1,664497.0,128709140480.0,1.3
2007-10-09,000300,5638.63,5675.93,5682.97,5582.77,536334.0,107594055680.0,0.4
2007-10-10,000300,5694.99,5685.76,5776.21,5653.79,639944.0,128506101760.0,0.17
2007-10-11,000300,5695.13,5760.08,5761.22,5650.1,651411.0,137428901888.0,1.31
2007-10-12,000300,5777.9,5737.22,5796.28,5485.56,780010.0,160588742656.0,-0.4
2007-10-15,000300,5761.87,5821.45,5824.98,5690.07,706821.0,155052081152.0,1.47
2007-10-16,000300,5851.54,5877.2,5885.48,5815.61,646920.0,135092346880.0,0.96
2007-10-17,000300,5862.38,5824.12,5891.72,5797.61,488697.0,108328402944.0,-0.9
2007-10-18,000300,5813.24,5615.75,5813.24,5593.99,485956.0,106494803968.0,-3.58
2007-10-19,000300,5651.03,5614.06,5711.5,5563.78,384664.0,84971544576.0,-0.03
2007-10-22,000300,5543.79,5472.68,5594.5,5465.85,358675.0,74730405888.0,-2.52
2007-10-23,000300,5467.83,5540.09,5541.96,5373.05,418968.0,90014310400.0,1.23
2007-10-24,000300,5564.48,5588.01,5644.97,5553.33,446612.0,99449962496.0,0.86
2007-10-25,000300,5549.66,5333.79,5556.55,5312.85,508217.0,103890714624.0,-4.55
2007-10-26,000300,5279.1,5394.81,5428.58,5266.37,358959.0,77283753984.0,1.14
2007-10-29,000300,5428.68,5508.36,5509.35,5428.68,352339.0,72353865728.0,2.1
2007-10-30,000300,5529.96,5596.07,5597.27,5467.52,391939.0,79727984640.0,1.59
2007-10-31,000300,5663.76,5688.54,5691.87,5590.54,503294.0,103782285312.0,1.65
2007-11-01,000300,5701.49,5605.23,5702.21,5604.79,466124.0,96342745088.0,-1.46
2007-11-02,000300,5514.85,5472.93,5565.66,5448.99,432895.0,93671079936.0,-2.36
2007-11-05,000300,5438.81,5360.31,5494.62,5333.38,336950.0,74190192640.0,-2.06
2007-11-06,000300,5331.31,5317.55,5406.1,5295.79,270578.0,56491532288.0,-0.8
2007-11-07,000300,5348.56,5350.63,5388.64,5231.61,300613.0,59639209984.0,0.62
2007-11-08,000300,5321.86,5093.67,5321.86,5090.96,360548.0,72978743296.0,-4.8
2007-11-09,000300,5042.76,5040.52,5129.11,4962.3,345838.0,67968651264.0,-1.04
2007-11-12,000300,4916.82,4978.25,5018.11,4795.43,384139.0,75901042688.0,-1.24
2007-11-13,000300,5024.52,4939.24,5082.64,4866.16,368620.0,74714824704.0,-0.78
2007-11-14,000300,5013.78,5145.89,5147.01,4924.82,352315.0,73449660416.0,4.18
2007-11-15,000300,5129.81,5081.11,5170.97,5069.52,317594.0,66609045504.0,-1.26
2007-11-16,000300,4999.84,5007.66,5021.71,4917.49,233109.0,47079247872.0,-1.45
2007-11-19,000300,5017.4,4994.42,5033.95,4968.73,255481.0,48969994240.0,-0.26
2007-11-20,000300,4964.56,5069.38,5099.52,4916.47,335627.0,66536136704.0,1.5
2007-11-21,000300,5087.25,4997.62,5135.25,4993.29,268031.0,53059452928.0,-1.42
2007-11-22,000300,4902.63,4772.62,4949.33,4759.91,265077.0,53714124800.0,-4.5
2007-11-23,000300,4733.37,4856.16,4857.05,4711.79,201463.0,41174110208.0,1.75
2007-11-26,000300,4931.6,4800.08,4954.18,4795.35,236222.0,48427044864.0,-1.15
2007-11-27,000300,4759.01,4711.15,4806.83,4708.8,208868.0,44831911936.0,-1.85
2007-11-28,000300,4724.47,4648.75,4760.66,4619.51,224823.0,45167304704.0,-1.32
2007-11-29,000300,4708.38,4842.07,4847.58,4637.48,368729.0,72895750144.0,4.16
2007-11-30,000300,4841.08,4737.41,4841.08,4723.79,293836.0,57402978304.0,-2.16
2007-12-03,000300,4714.92,4772.67,4809.27,4689.52,222559.0,43698298880.0,0.74
2007-12-04,000300,4786.64,4829.21,4886.58,4786.64,226435.0,43927027712.0,1.18
2007-12-05,000300,4829.95,4965.95,4970.17,4815.61,317691.0,61090181120.0,2.83
2007-12-06,000300,4986.25,4971.06,4999.93,4928.13,237115.0,47436271616.0,0.1
2007-12-07,000300,4979.84,5041.35,5041.78,4977.87,271982.0,50380402688.0,1.41
2007-12-10,000300,4961.67,5133.56,5138.69,4944.83,427806.0,82898157568.0,1.83
2007-12-11,000300,5162.09,5140.0,5181.41,5068.03,405864.0,82034384896.0,0.13
2007-12-12,000300,5108.58,5077.39,5130.72,5033.72,398282.0,83753500672.0,-1.22
2007-12-13,000300,5051.78,4884.3,5067.39,4881.34,368195.0,77125148672.0,-3.8
2007-12-14,000300,4827.39,4977.65,4979.19,4800.24,307279.0,61162569728.0,1.91
2007-12-17,000300,4976.24,4857.29,4977.57,4855.17,370145.0,76935380992.0,-2.42
2007-12-18,000300,4827.26,4829.91,4883.0,4799.0,229300.0,47447351296.0,-0.56
2007-12-19,000300,4877.77,4946.29,4961.59,4865.35,321018.0,60379852800.0,2.41
2007-12-20,000300,4968.03,5037.19,5048.06,4935.4,313199.0,59927498752.0,1.84
2007-12-21,000300,5016.46,5101.85,5103.77,5014.7,372514.0,73549807616.0,1.28
2007-12-24,000300,5142.16,5207.13,5239.22,5129.6,503199.0,103969759232.0,2.06
2007-12-25,000300,5217.56,5216.81,5244.03,5180.59,389737.0,79333662720.0,0.19
2007-12-26,000300,5231.97,5265.03,5273.14,5194.75,414681.0,83694911488.0,0.92
2007-12-27,000300,5286.98,5367.53,5367.53,5260.1,523450.0,109216833536.0,1.95
2007-12-28,000300,5379.52,5338.27,5391.67,5323.82,453614.0,95056658432.0,-0.55
2008-01-02,000300,5349.76,5385.1,5404.93,5283.45,456687.0,98886434816.0,0.88
2008-01-03,000300,5381.15,5422.03,5422.67,5315.95,646458.0,135983357952.0,0.69
2008-01-04,000300,5430.63,5483.65,5499.08,5422.46,517464.0,118866231296.0,1.14
2008-01-07,000300,5480.44,5556.59,5569.15,5455.5,534854.0,123189551104.0,1.33
2008-01-08,000300,5575.95,5528.05,5630.62,5485.23,648995.0,147975749632.0,-0.51
2008-01-09,000300,5507.12,5613.76,5614.68,5490.31,467968.0,108368101376.0,1.55
2008-01-10,000300,5631.65,5672.15,5707.67,5602.59,642298.0,144316448768.0,1.04
2008-01-11,000300,5688.56,5699.15,5702.57,5629.64,561670.0,122241531904.0,0.48
2008-01-14,000300,5717.52,5731.76,5756.92,5679.29,498460.0,109356400640.0,0.57
2008-01-15,000300,5743.43,5696.45,5754.11,5652.04,508866.0,119673143296.0,-0.62
2008-01-16,000300,5642.57,5505.72,5642.57,5498.39,557744.0,126634975232.0,-3.35
2008-01-17,000300,5445.8,5365.62,5533.65,5226.64,619369.0,136052424704.0,-2.54
2008-01-18,000300,5358.18,5414.47,5419.57,5307.5,439130.0,95080873984.0,0.91
2008-01-21,000300,5424.64,5145.73,5434.35,5122.46,478336.0,101540052992.0,-4.96
2008-01-22,000300,5015.43,4753.87,5032.25,4708.39,607726.0,126029340672.0,-7.62
2008-01-23,000300,4787.17,4975.11,4976.27,4751.5,557763.0,111006130176.0,4.65
2008-01-24,000300,5034.53,5027.21,5079.8,4926.37,566059.0,114169077760.0,1.05
2008-01-25,000300,5022.9,5077.43,5121.41,4966.52,471421.0,100680073216.0,1.0
2008-01-28,000300,5038.51,4731.88,5038.51,4711.28,414252.0,81460740096.0,-6.81
2008-01-29,000300,4742.9,4762.08,4845.66,4688.73,290622.0,58040614912.0,0.64
2008-01-30,000300,4817.16,4710.65,4858.1,4606.14,340989.0,72219230208.0,-1.08
2008-01-31,000300,4693.61,4620.4,4733.7,4614.28,308525.0,64311668736.0,-1.92
2008-02-01,000300,4623.62,4571.94,4660.99,4414.12,351255.0,67941470208.0,-1.05
2008-02-04,000300,4695.55,4950.12,4951.25,4695.55,409531.0,85660385280.0,8.27
2008-02-05,000300,4942.88,4921.83,4995.57,4878.12,327963.0,70626099200.0,-0.57
2008-02-13,000300,4858.81,4816.08,4883.24,4785.8,214756.0,43271700480.0,-2.15
2008-02-14,000300,4858.85,4880.25,4913.32,4842.85,198377.0,40152821760.0,1.33
2008-02-15,000300,4846.02,4813.31,4846.02,4742.1,242626.0,47298764800.0,-1.37
2008-02-18,000300,4875.21,4910.99,4944.88,4845.31,305900.0,61844631552.0,2.03
2008-02-19,000300,4926.84,5020.75,5020.75,4885.69,361769.0,74207772672.0,2.23
2008-02-20,000300,5032.78,4908.72,5062.26,4901.66,395577.0,84980858880.0,-2.23
2008-02-21,000300,4878.57,4876.03,4924.45,4796.1,334036.0,67932114944.0,-0.67
2008-02-22,000300,4850.88,4702.24,4850.88,4649.81,379186.0,77110345728.0,-3.56
2008-02-25,000300,4704.32,4519.78,4722.64,4510.69,336520.0,65323659264.0,-3.88
2008-02-26,000300,4637.6,4515.53,4668.83,4394.59,332763.0,67625963520.0,-0.09
2008-02-27,000300,4543.1,4639.77,4660.41,4500.89,295923.0,60311457792.0,2.75
2008-02-28,000300,4651.16,4622.06,4670.17,4582.82,253981.0,50332557312.0,-0.38
2008-02-29,000300,4616.24,4674.55,4683.16,4597.63,233508.0,47275048960.0,1.14
2008-03-03,000300,4648.73,4790.74,4803.9,4611.7,392584.0,79684960256.0,2.49
2008-03-04,000300,4813.4,4671.15,4836.66,4657.38,451297.0,88557682688.0,-2.5
2008-03-05,000300,4650.52,4628.72,4689.97,4519.74,394179.0,73479593984.0,-0.91
2008-03-06,000300,4645.07,4685.03,4746.58,4592.62,444022.0,85710626816.0,1.22
2008-03-07,000300,4641.75,4621.69,4693.21,4597.01,286909.0,60552445952.0,-1.35
2008-03-10,000300,4588.73,4431.59,4588.77,4406.23,317803.0,61147377664.0,-4.11
2008-03-11,000300,4393.28,4441.18,4441.18,4315.18,262765.0,52344307712.0,0.22
2008-03-12,000300,4534.81,4309.65,4553.34,4308.35,271456.0,55702634496.0,-2.96
2008-03-13,000300,4266.27,4198.96,4296.36,4121.27,344513.0,65769467904.0,-2.57
2008-03-14,000300,4179.44,4157.87,4212.41,4092.79,234278.0,45564248064.0,-0.98
2008-03-17,000300,4138.88,3965.28,4138.88,3958.29,281809.0,52376088576.0,-4.63
2008-03-18,000300,3924.87,3763.95,3996.96,3700.35,345237.0,58459480064.0,-5.08
2008-03-19,000300,3837.6,3888.86,3954.47,3776.3,378984.0,68823711744.0,3.32
2008-03-20,000300,3833.21,4001.83,4044.69,3658.04,462129.0,82432598016.0,2.9
2008-03-21,000300,3998.2,4037.83,4083.16,3958.97,426151.0,74985406464.0,0.9
2008-03-24,000300,4086.07,3857.09,4103.57,3857.09,358424.0,63943569408.0,-4.48
2008-03-25,000300,3780.46,3905.77,3937.67,3747.02,322458.0,58292420608.0,1.26
2008-03-26,000300,3926.86,3914.37,4001.55,3888.02,280367.0,52026060800.0,0.22
2008-03-27,000300,3847.44,3748.92,3873.61,3745.88,320006.0,55151411200.0,-4.23
2008-03-28,000300,3712.98,3918.16,3925.86,3661.38,420967.0,72726085632.0,4.51
2008-03-31,000300,3802.21,3790.53,3891.66,3780.12,294408.0,51166601216.0,-3.26
2008-04-01,000300,3776.27,3582.85,3815.16,3566.21,353034.0,58962079744.0,-5.48
2008-04-02,000300,3621.39,3547.98,3698.53,3493.18,427658.0,70102761472.0,-0.97
2008-04-03,000300,3518.22,3650.7,3665.65,3457.62,329894.0,54233903104.0,2.9
2008-04-07,000300,3611.96,3845.82,3854.07,3578.38,404849.0,70525927424.0,5.34
2008-04-08,000300,3852.01,3891.06,3935.33,3820.1,440679.0,76485918720.0,1.18
2008-04-09,000300,3857.27,3688.13,3911.7,3687.6,389971.0,64555765760.0,-5.22
2008-04-10,000300,3641.66,3754.72,3754.72,3608.32,288043.0,47152259072.0,1.81
2008-04-11,000300,3794.3,3783.73,3825.29,3755.01,263285.0,44418994176.0,0.77
2008-04-14,000300,3699.14,3536.33,3710.79,3525.19,334270.0,54637416448.0,-6.54
2008-04-15,000300,3513.07,3583.3,3583.86,3417.25,306568.0,48997126144.0,1.33
2008-04-16,000300,3573.66,3494.02,3583.81,3483.19,265281.0,42087714816.0,-2.49
2008-04-17,000300,3493.24,3386.63,3559.1,3340.88,295306.0,46829953024.0,-3.07
2008-04-18,000300,3356.56,3272.5,3390.55,3248.53,278881.0,42184118272.0,-3.37
2008-04-21,000300,3516.43,3267.55,3516.43,3223.89,413623.0,64657686528.0,-0.15
2008-04-22,000300,3207.88,3296.28,3301.55,3122.39,325379.0,47706443776.0,0.88
2008-04-23,000300,3267.36,3453.73,3467.43,3245.3,442725.0,67718615040.0,4.78
2008-04-24,000300,3739.32,3774.5,3781.48,3659.73,965748.0,149394571264.0,9.29
2008-04-25,000300,3781.91,3803.07,3915.84,3737.98,848144.0,147098320896.0,0.76
2008-04-28,000300,3740.95,3729.15,3791.77,3711.19,488312.0,85070651392.0,-1.94
2008-04-29,000300,3704.93,3776.94,3797.53,3702.02,445404.0,78895824896.0,1.28
2008-04-30,000300,3793.85,3959.12,3970.57,3793.85,699097.0,122637221888.0,4.82
2008-05-05,000300,4015.21,4055.78,4061.47,3972.56,625340.0,111004385280.0,2.44
2008-05-06,000300,4021.07,4010.89,4075.57,3961.34,584592.0,106198409216.0,-1.11
2008-05-07,000300,3986.13,3821.32,4042.41,3821.11,544577.0,98465316864.0,-4.73
2008-05-08,000300,3774.04,3925.04,3926.0,3761.28,440556.0,77839106048.0,2.71
2008-05-09,000300,3960.89,3878.92,3973.06,3806.52,536559.0,96377856000.0,-1.18
2008-05-12,000300,3804.99,3904.92,3952.79,3766.58,453826.0,81691484160.0,0.67
2008-05-13,000300,3786.53,3851.69,3923.17,3778.72,503380.0,79847317504.0,-1.36
2008-05-14,000300,3843.47,3975.78,3975.79,3843.47,506069.0,85230878720.0,3.22
2008-05-15,000300,4006.66,3948.09,4038.85,3948.06,507729.0,81795874816.0,-0.7
2008-05-16,000300,3948.03,3936.12,3982.22,3882.9,397217.0,66279362560.0,-0.3
2008-05-19,000300,3926.31,3914.07,3936.28,3865.5,297095.0,49755652096.0,-0.56
2008-05-20,000300,3911.1,3710.82,3946.44,3698.55,397026.0,64572030976.0,-5.19
2008-05-21,000300,3668.18,3783.05,3801.07,3591.57,435961.0,69179113472.0,1.95
2008-05-22,000300,3732.64,3711.44,3783.85,3704.16,407427.0,66281213952.0,-1.89
2008-05-23,000300,3697.89,3675.15,3741.06,3629.01,334404.0,52530761728.0,-0.98
2008-05-26,000300,3643.01,3559.22,3643.01,3555.76,281801.0,45524373504.0,-3.15
2008-05-27,000300,3549.99,3576.2,3594.66,3533.47,247626.0,39856279552.0,0.48
2008-05-28,000300,3583.28,3676.23,3698.0,3561.73,310349.0,49994772480.0,2.8
2008-05-29,000300,3666.2,3580.87,3677.02,3578.73,294227.0,46589022208.0,-2.59
2008-05-30,000300,3585.6,3611.33,3620.23,3552.66,285908.0,46886682624.0,0.85
2008-06-02,000300,3600.23,3625.83,3650.48,3580.58,282533.0,41966895104.0,0.4
2008-06-03,000300,3624.57,3614.11,3641.43,3585.12,347351.0,48796405760.0,-0.32
2008-06-04,000300,3601.54,3546.92,3605.06,3513.64,294176.0,42963714048.0,-1.86
2008-06-05,000300,3529.98,3512.14,3542.24,3487.79,239892.0,36565913600.0,-0.98
2008-06-06,000300,3519.12,3489.5,3532.3,3470.56,209442.0,30298595328.0,-0.64
2008-06-10,000300,3344.45,3206.56,3352.32,3188.8,329499.0,45818265600.0,-8.11
2008-06-11,000300,3155.94,3140.3,3181.82,3097.4,294097.0,40596533248.0,-2.07
2008-06-12,000300,3123.64,3084.63,3148.74,3022.88,314541.0,42817388544.0,-1.77
2008-06-13,000300,3087.34,2979.12,3108.99,2975.66,253198.0,33193994240.0,-3.42
2008-06-16,000300,2981.08,2952.24,3012.99,2900.07,268137.0,33731835904.0,-0.9
2008-06-17,000300,2950.4,2842.68,2977.89,2820.64,264637.0,32031256576.0,-3.71
2008-06-18,000300,2820.24,2991.27,3007.18,2759.11,425600.0,52826656768.0,5.23
2008-06-19,000300,2967.4,2773.08,2967.4,2768.23,363190.0,45264912384.0,-7.29
2008-06-20,000300,2795.47,2849.67,2946.94,2691.87,516759.0,65259569152.0,2.76
2008-06-23,000300,2798.43,2789.94,2845.48,2771.36,266314.0,32382380032.0,-2.1
2008-06-24,000300,2775.69,2851.92,2865.9,2770.99,317924.0,38885761024.0,2.22
2008-06-25,000300,2844.92,2969.54,2973.17,2834.95,424252.0,51619344384.0,4.12
2008-06-26,000300,2964.52,2980.91,3010.28,2922.79,425993.0,52508561408.0,0.38
2008-06-27,000300,2886.18,2816.02,2899.84,2787.25,408865.0,49324843008.0,-5.53
2008-06-30,000300,2782.84,2791.82,2834.27,2747.61,252954.0,31502446592.0,-0.86
2008-07-01,000300,2799.2,2698.35,2809.38,2690.18,288515.0,35242553344.0,-3.35
2008-07-02,000300,2702.63,2699.6,2745.94,2670.06,279163.0,35126247424.0,0.05
2008-07-03,000300,2654.48,2760.61,2807.68,2617.26,456603.0,58808143872.0,2.26
2008-07-04,000300,2751.21,2741.85,2783.85,2716.02,379050.0,47363588096.0,-0.68
2008-07-07,000300,2747.61,2882.76,2890.99,2747.61,527320.0,63284781056.0,5.14
2008-07-08,000300,2900.57,2901.84,2939.14,2841.07,542480.0,67887149056.0,0.66
2008-07-09,000300,2927.0,3015.13,3015.27,2927.0,693569.0,85846253568.0,3.9
2008-07-10,000300,2970.98,2973.73,3056.91,2950.2,616495.0,77643546624.0,-1.37
2008-07-11,000300,2962.86,2953.5,2988.2,2913.87,442871.0,55085359104.0,-0.68
2008-07-14,000300,2927.24,2975.87,2996.59,2917.02,345750.0,43920560128.0,0.76
2008-07-15,000300,2987.06,2852.98,2997.67,2849.2,472927.0,57118257152.0,-4.13
2008-07-16,000300,2818.76,2745.6,2824.88,2702.66,394031.0,45361332224.0,-3.76
2008-07-17,000300,2790.26,2718.07,2812.99,2705.81,326873.0,38054363136.0,-1.0
2008-07-18,000300,2746.54,2815.46,2818.06,2690.07,402034.0,47213297664.0,3.58
2008-07-21,000300,2792.83,2911.05,2915.29,2780.28,451195.0,54938054656.0,3.4
2008-07-22,000300,2905.28,2904.74,2931.45,2890.25,388149.0,47781613568.0,-0.22
2008-07-23,000300,2923.05,2883.32,2941.97,2879.19,388212.0,46949543936.0,-0.74
2008-07-24,000300,2905.04,2977.36,2979.75,2902.98,485386.0,60255657984.0,3.26
2008-07-25,000300,2939.32,2939.2,2967.72,2916.68,405710.0,47706185728.0,-1.28
2008-07-28,000300,2959.11,2960.85,2997.6,2946.49,393086.0,47089422336.0,0.74
2008-07-29,000300,2921.25,2905.63,2921.25,2881.05,360362.0,42192023552.0,-1.87
2008-07-30,000300,2940.02,2884.38,2949.94,2866.03,298108.0,34223912960.0,-0.73
2008-07-31,000300,2894.25,2805.21,2899.07,2804.7,279409.0,31179208704.0,-2.74
2008-08-01,000300,2786.12,2840.79,2868.68,2748.75,340314.0,39748407296.0,1.27
2008-08-04,000300,2816.94,2773.15,2832.9,2767.53,227823.0,27440273408.0,-2.38
2008-08-05,000300,2780.76,2703.08,2792.74,2695.37,304692.0,34770821120.0,-2.53
2008-08-06,000300,2723.52,2721.69,2749.1,2679.66,274040.0,31744600064.0,0.69
2008-08-07,000300,2717.66,2720.44,2747.88,2683.41,233704.0,26661009408.0,-0.05
2008-08-08,000300,2719.38,2591.46,2719.38,2581.81,308945.0,33617694720.0,-4.74
2008-08-11,000300,2579.8,2456.81,2580.72,2442.79,321202.0,32454533120.0,-5.2
2008-08-12,000300,2431.38,2444.16,2474.32,2413.6,241919.0,24459630592.0,-0.51
2008-08-13,000300,2427.5,2444.67,2466.09,2369.58,275517.0,27480614912.0,0.02
2008-08-14,000300,2429.98,2443.51,2461.24,2410.49,201572.0,21156177920.0,-0.05
2008-08-15,000300,2440.39,2447.61,2479.15,2412.95,204222.0,21296936960.0,0.17
2008-08-18,000300,2451.31,2313.4,2452.63,2312.95,236231.0,22662871040.0,-5.48
2008-08-19,000300,2285.51,2348.47,2356.19,2273.89,194771.0,18407577600.0,1.52
2008-08-20,000300,2332.39,2532.94,2533.3,2312.18,450434.0,44564422656.0,7.85
2008-08-21,000300,2494.26,2443.98,2535.86,2438.86,375180.0,39651328000.0,-3.51
2008-08-22,000300,2421.25,2404.93,2437.43,2362.63,262982.0,26183849984.0,-1.6
2008-08-25,000300,2408.03,2400.55,2439.91,2373.76,186431.0,18965202944.0,-0.18
2008-08-26,000300,2370.53,2331.53,2390.66,2306.94,237419.0,22262896640.0,-2.88
2008-08-27,000300,2322.54,2325.29,2367.72,2291.35,238625.0,23579971584.0,-0.27
2008-08-28,000300,2325.26,2335.86,2363.56,2316.68,204002.0,21711091712.0,0.45
2008-08-29,000300,2347.4,2391.64,2418.05,2339.52,288778.0,29000900608.0,2.39
2008-09-01,000300,2372.64,2309.17,2372.64,2297.02,211528.0,21384882176.0,-3.45
2008-09-02,000300,2292.69,2285.41,2309.21,2268.0,184404.0,18645028864.0,-1.03
2008-09-03,000300,2279.6,2245.96,2296.03,2219.56,237494.0,24066625536.0,-1.73
2008-09-04,000300,2238.65,2251.15,2270.41,2216.11,189847.0,18548580352.0,0.23
2008-09-05,000300,2193.04,2183.43,2221.09,2172.94,216544.0,19709566976.0,-3.01
2008-09-08,000300,2189.82,2126.52,2198.76,2119.12,221865.0,20114130944.0,-2.61
2008-09-09,000300,2135.22,2139.15,2150.99,2111.4,176242.0,15480632320.0,0.59
2008-09-10,000300,2124.97,2143.18,2181.25,2099.23,220578.0,20307095552.0,0.19
2008-09-11,000300,2135.45,2072.13,2142.0,2067.25,221767.0,20678010880.0,-3.32
2008-09-12,000300,2071.06,2077.85,2102.98,2066.44,191970.0,17652324352.0,0.28
2008-09-16,000300,2050.32,2000.65,2050.32,1987.3,335632.0,28769300480.0,-3.72
2008-09-17,000300,1981.25,1929.14,2003.91,1923.55,328622.0,26988615680.0,-3.57
2008-09-18,000300,1876.96,1895.99,1936.73,1804.77,478202.0,36844924928.0,-1.72
2008-09-19,000300,2065.78,2073.11,2073.11,2046.22,365254.0,32104720384.0,9.34
2008-09-22,000300,2228.37,2207.61,2258.42,2130.31,1019938.0,98415575040.0,6.49
2008-09-23,000300,2141.6,2123.48,2180.37,2118.92,783656.0,69516681216.0,-3.81
2008-09-24,000300,2072.65,2138.85,2139.22,2050.97,453281.0,40183635968.0,0.72
2008-09-25,000300,2143.73,2223.53,2256.27,2139.62,742379.0,71758274560.0,3.96
2008-09-26,000300,2234.46,2243.66,2257.16,2192.13,594299.0,59518095360.0,0.91
2008-10-06,000300,2206.56,2128.7,2206.56,2128.27,455752.0,41827344384.0,-5.12
2008-10-07,000300,2043.92,2102.45,2136.12,2024.65,430653.0,41512001536.0,-1.23
2008-10-08,000300,2041.99,2022.88,2073.07,2000.52,368747.0,34689896448.0,-3.78
2008-10-09,000300,2059.58,1995.3,2063.3,1993.01,335823.0,31760285696.0,-1.36
2008-10-10,000300,1913.27,1906.96,1938.21,1881.67,391515.0,32924106752.0,-4.43
2008-10-13,000300,1889.75,1985.49,1985.63,1841.53,435381.0,37606424576.0,4.12
2008-10-14,000300,2054.41,1934.62,2060.49,1934.46,543319.0,48975118336.0,-2.56
2008-10-15,000300,1911.03,1914.36,1930.63,1892.02,318923.0,26555891712.0,-1.05
2008-10-16,000300,1833.48,1820.9,1866.9,1818.93,405296.0,32493846528.0,-4.88
2008-10-17,000300,1837.91,1833.26,1851.33,1805.67,287154.0,23017435136.0,0.68
2008-10-20,000300,1828.41,1896.73,1899.35,1802.09,332771.0,28435447808.0,3.46
2008-10-21,000300,1901.24,1881.41,1928.19,1880.52,389083.0,33588996096.0,-0.81
2008-10-22,000300,1854.6,1833.32,1887.31,1832.45,329685.0,26562836480.0,-2.56
2008-10-23,000300,1794.68,1834.78,1836.41,1779.13,357586.0,29078802432.0,0.08
2008-10-24,000300,1831.46,1781.6,1840.88,1769.11,329806.0,27101011968.0,-2.9
2008-10-27,000300,1746.67,1654.67,1746.67,1652.79,364418.0,27867516928.0,-7.12
2008-10-28,000300,1614.62,1705.82,1716.31,1607.67,467928.0,36435873792.0,3.09
2008-10-29,000300,1723.23,1658.22,1731.26,1657.65,388694.0,31224264704.0,-2.79
2008-10-30,000300,1669.97,1697.66,1723.93,1646.34,412842.0,32165806080.0,2.38
2008-10-31,000300,1688.09,1663.66,1696.65,1655.09,283145.0,21281902592.0,-2.0
2008-11-03,000300,1648.56,1653.54,1684.56,1643.42,253810.0,19514009600.0,-0.61
2008-11-04,000300,1646.2,1627.76,1648.45,1606.73,261001.0,18984761344.0,-1.56
2008-11-05,000300,1641.26,1691.42,1714.66,1641.26,424182.0,31500414976.0,3.91
2008-11-06,000300,1648.13,1649.78,1661.44,1638.34,307841.0,21547044864.0,-2.46
